站点名称,河流,监测时间,高锰酸盐指数,氨氮,总磷,浊度,溶解氧,pH,生物毒性,水质类别,考核水质类别,不达标因子,crawling_time
都江堰水文站,岷江,2020-10-21 00,0.60,0.043,NA,32.5,9.67,8.29,--,I,Ⅲ,-,2020-10-21 03:05:02
都江堰水文站,岷江,2020-10-21 04,0.60,0.043,NA,34.6,9.74,8.29,--,I,Ⅲ,-,2020-10-21 07:05:02
都江堰水文站,岷江,2020-10-21 08,0.90,0.046,NA,35.4,9.82,8.33,--,I,Ⅲ,-,2020-10-21 11:05:02
都江堰水文站,岷江,2020-10-21 12,0.70,0.045,NA,32.8,10.28,8.45,--,I,Ⅲ,-,2020-10-21 15:05:02
都江堰水文站,岷江,2020-10-21 16,0.70,0.042,NA,32.4,9.97,8.41,--,I,Ⅲ,-,2020-10-21 19:05:01
都江堰水文站,岷江,2020-10-21 20,0.65,0.044,NA,32.4,9.57,8.30,--,I,Ⅲ,-,2020-10-21 23:05:03
都江堰水文站,岷江,2020-10-22 00,0.65,0.041,NA,41.5,9.49,8.26,--,I,Ⅲ,-,2020-10-22 03:05:02
都江堰水文站,岷江,2020-10-22 04,0.62,0.043,NA,37.3,9.57,8.29,--,I,Ⅲ,-,2020-10-22 07:05:02
都江堰水文站,岷江,2020-10-22 08,0.56,0.044,NA,38.2,9.70,8.31,--,I,Ⅲ,-,2020-10-22 11:05:02
都江堰水文站,岷江,2020-10-22 12,0.71,0.044,NA,31.2,10.22,8.45,--,I,Ⅲ,-,2020-10-22 15:05:02
都江堰水文站,岷江,2020-10-22 16,0.70,0.044,NA,33.5,10.10,8.42,--,I,Ⅲ,-,2020-10-22 19:05:02
都江堰水文站,岷江,2020-10-22 20,0.62,0.043,NA,32.5,9.60,8.30,--,I,Ⅲ,-,2020-10-22 23:05:03
都江堰水文站,岷江,2020-10-23 00,0.68,0.041,NA,31.5,9.59,8.29,--,I,Ⅲ,-,2020-10-23 03:05:02
都江堰水文站,岷江,2020-10-23 04,0.70,0.040,NA,33.9,9.56,8.29,--,I,Ⅲ,-,2020-10-23 07:05:02
都江堰水文站,岷江,2020-10-23 08,0.88,0.044,NA,38.6,9.68,8.30,--,I,Ⅲ,-,2020-10-23 11:05:01
都江堰水文站,岷江,2020-10-23 12,0.61,0.044,NA,32.8,10.06,8.43,--,I,Ⅲ,-,2020-10-23 15:05:02
都江堰水文站,岷江,2020-10-23 16,0.69,0.044,NA,31.0,9.95,8.40,--,I,Ⅲ,-,2020-10-23 19:05:02
都江堰水文站,岷江,2020-10-23 20,0.61,0.044,NA,36.7,9.58,8.30,--,I,Ⅲ,-,2020-10-23 23:05:03
都江堰水文站,岷江,2020-10-24 00,0.66,0.043,NA,30.5,9.56,8.29,--,I,Ⅲ,-,2020-10-24 03:05:02
都江堰水文站,岷江,2020-10-24 04,0.69,0.042,NA,37.1,9.53,8.30,--,I,Ⅲ,-,2020-10-24 07:05:03
都江堰水文站,岷江,2020-10-24 08,0.88,0.046,NA,34.4,9.55,8.31,--,I,Ⅲ,-,2020-10-24 11:05:02
都江堰水文站,岷江,2020-10-24 12,0.64,0.044,NA,32.8,10.08,8.44,--,I,Ⅲ,-,2020-10-24 15:05:01
都江堰水文站,岷江,2020-10-24 16,0.68,0.043,NA,31.3,9.89,8.40,--,I,Ⅲ,-,2020-10-24 19:05:02
都江堰水文站,岷江,2020-10-24 20,0.61,0.044,NA,31.9,9.48,8.30,--,I,Ⅲ,-,2020-10-24 23:05:02
都江堰水文站,岷江,2020-10-25 00,0.60,0.045,NA,29.6,9.48,8.29,--,I,Ⅲ,-,2020-10-25 03:05:02
都江堰水文站,岷江,2020-10-25 04,0.61,0.043,NA,33.3,9.50,8.30,--,I,Ⅲ,-,2020-10-25 07:05:02
都江堰水文站,岷江,2020-10-25 08,0.80,0.047,NA,32.3,9.54,8.31,--,I,Ⅲ,-,2020-10-25 11:05:03
都江堰水文站,岷江,2020-10-25 12,0.59,0.044,NA,31.6,10.12,8.47,--,I,Ⅲ,-,2020-10-25 15:05:02
都江堰水文站,岷江,2020-10-25 16,0.63,0.044,NA,31.4,9.72,8.36,--,I,Ⅲ,-,2020-10-25 19:05:02
都江堰水文站,岷江,2020-10-25 20,0.57,0.045,NA,29.5,9.45,8.29,--,I,Ⅲ,-,2020-10-25 23:05:02
都江堰水文站,岷江,2020-10-26 00,0.57,0.043,NA,30.3,9.44,8.29,--,I,Ⅲ,-,2020-10-26 03:05:02
都江堰水文站,岷江,2020-10-26 04,0.67,0.043,NA,35.4,9.42,8.29,--,I,Ⅲ,-,2020-10-26 07:05:03
都江堰水文站,岷江,2020-10-26 08,0.79,0.047,NA,29.2,9.46,8.31,--,I,Ⅲ,-,2020-10-26 11:05:01
都江堰水文站,岷江,2020-10-26 12,0.70,0.043,NA,27.0,9.97,8.44,--,I,Ⅲ,-,2020-10-26 15:05:03
都江堰水文站,岷江,2020-10-26 16,0.66,0.044,NA,28.8,9.72,8.40,--,I,Ⅲ,-,2020-10-26 19:05:03
都江堰水文站,岷江,2020-10-26 20,0.61,0.043,NA,31.3,9.43,8.30,--,I,Ⅲ,-,2020-10-26 23:05:03
都江堰水文站,岷江,2020-10-27 00,0.61,0.045,NA,29.0,9.39,8.30,--,I,Ⅲ,-,2020-10-27 03:05:04
都江堰水文站,岷江,2020-10-27 04,0.54,0.045,NA,28.5,8.98,8.20,--,I,Ⅲ,-,2020-10-27 07:05:02
都江堰水文站,岷江,2020-10-27 08,0.81,0.051,NA,31.2,9.50,8.31,--,I,Ⅲ,-,2020-10-27 11:05:03
都江堰水文站,岷江,2020-10-27 12,0.69,0.045,NA,26.2,9.63,8.38,--,I,Ⅲ,-,2020-10-27 15:05:02
都江堰水文站,岷江,2020-10-27 16,0.72,0.046,NA,26.0,9.49,8.35,--,I,Ⅲ,-,2020-10-27 19:05:04
都江堰水文站,岷江,2020-10-27 20,NA,0.046,NA,28.2,9.51,8.31,--,I,Ⅲ,-,2020-10-27 23:05:03
都江堰水文站,岷江,2020-10-28 00,0.70,0.046,NA,28.0,9.30,8.25,--,I,Ⅲ,-,2020-10-28 03:05:02
都江堰水文站,岷江,2020-10-28 04,NA,0.046,NA,27.4,9.14,8.25,--,I,Ⅲ,-,2020-10-28 07:05:02
都江堰水文站,岷江,2020-10-28 04,NA,0.046,NA,27.4,9.14,8.25,--,I,Ⅲ,-,2020-10-28 11:05:03
都江堰水文站,岷江,2020-10-28 04,NA,0.046,NA,27.4,9.14,8.25,--,I,Ⅲ,-,2020-10-28 15:05:02
都江堰水文站,岷江,2020-10-28 04,NA,0.046,NA,27.4,9.14,8.25,--,I,Ⅲ,-,2020-10-28 19:05:02
都江堰水文站,岷江,2020-10-28 20,0.69,0.047,NA,25.4,9.48,8.30,--,I,Ⅲ,-,2020-10-28 23:05:02
都江堰水文站,岷江,2020-10-29 00,0.67,0.046,NA,24.0,9.40,8.29,--,I,Ⅲ,-,2020-10-29 03:05:02
都江堰水文站,岷江,2020-10-29 04,0.60,0.046,NA,21.2,9.13,8.22,--,I,Ⅲ,-,2020-10-29 07:05:02
都江堰水文站,岷江,2020-10-29 04,0.60,0.046,NA,21.2,9.13,8.22,--,I,Ⅲ,-,2020-10-29 11:05:02
都江堰水文站,岷江,2020-10-29 04,0.60,0.046,NA,21.2,9.13,8.22,--,I,Ⅲ,-,2020-10-29 15:05:02
都江堰水文站,岷江,2020-10-29 16,0.78,0.048,NA,22.6,9.81,8.37,--,I,Ⅲ,-,2020-10-29 19:05:02
都江堰水文站,岷江,2020-10-29 20,0.65,0.046,NA,20.7,9.24,8.25,--,I,Ⅲ,-,2020-10-29 23:05:03
都江堰水文站,岷江,2020-10-30 00,NA,0.044,NA,19.9,9.09,8.22,--,I,Ⅲ,-,2020-10-30 03:05:02
都江堰水文站,岷江,2020-10-30 04,0.63,0.045,NA,22.3,9.23,8.26,--,I,Ⅲ,-,2020-10-30 07:05:02
都江堰水文站,岷江,2020-10-30 04,0.63,0.045,NA,22.3,9.23,8.26,--,I,Ⅲ,-,2020-10-30 11:05:02
都江堰水文站,岷江,2020-10-30 04,0.63,0.045,NA,22.3,9.23,8.26,--,I,Ⅲ,-,2020-10-30 15:05:02
都江堰水文站,岷江,2020-10-30 04,0.63,0.045,NA,22.3,9.23,8.26,--,I,Ⅲ,-,2020-10-30 19:05:02
都江堰水文站,岷江,2020-10-30 20,0.95,0.047,NA,20.3,9.15,8.25,--,I,Ⅲ,-,2020-10-30 23:05:03
都江堰水文站,岷江,2020-10-31 00,0.51,0.045,NA,16.7,8.63,8.18,--,I,Ⅲ,-,2020-10-31 03:05:02
都江堰水文站,岷江,2020-10-31 04,0.66,0.045,NA,23.1,9.26,8.27,--,I,Ⅲ,-,2020-10-31 07:05:02
都江堰水文站,岷江,2020-10-31 08,0.81,0.047,NA,26.2,9.34,8.29,--,I,Ⅲ,-,2020-10-31 11:05:03
都江堰水文站,岷江,2020-10-31 12,0.60,0.045,NA,24.7,10.22,8.50,--,I,Ⅲ,-,2020-10-31 15:05:02
都江堰水文站,岷江,2020-10-31 16,0.61,0.045,NA,21.0,10.42,8.57,--,I,Ⅲ,-,2020-10-31 19:05:02
都江堰水文站,岷江,2020-10-31 20,0.71,0.046,NA,20.7,9.19,8.25,--,I,Ⅲ,-,2020-10-31 23:05:03
都江堰水文站,岷江,2020-11-01 00,0.76,0.045,NA,20.0,9.17,8.26,--,I,Ⅲ,-,2020-11-01 03:05:02
都江堰水文站,岷江,2020-11-01 04,0.69,0.045,NA,21.8,9.24,8.28,--,I,Ⅲ,-,2020-11-01 07:05:02
都江堰水文站,岷江,2020-11-01 08,0.78,0.047,NA,19.1,9.39,8.30,--,I,Ⅲ,-,2020-11-01 11:05:02
都江堰水文站,岷江,2020-11-01 12,0.57,0.047,NA,22.6,10.17,8.50,--,I,Ⅲ,-,2020-11-01 15:05:02
都江堰水文站,岷江,2020-11-01 16,0.54,0.045,NA,19.2,10.18,8.52,--,I,Ⅲ,-,2020-11-01 19:05:02
都江堰水文站,岷江,2020-11-01 20,0.52,0.043,NA,19.8,9.37,8.29,--,I,Ⅲ,-,2020-11-01 23:05:02
都江堰水文站,岷江,2020-11-02 00,0.64,0.045,NA,18.4,8.95,8.19,--,I,Ⅲ,-,2020-11-02 03:05:02
都江堰水文站,岷江,2020-11-02 04,NA,0.045,NA,20.0,9.34,8.29,--,I,Ⅲ,-,2020-11-02 07:05:03
都江堰水文站,岷江,2020-11-02 08,0.80,0.047,NA,19.8,9.39,8.30,--,I,Ⅲ,-,2020-11-02 11:05:02
都江堰水文站,岷江,2020-11-02 12,0.61,0.045,NA,17.8,10.51,8.59,--,I,Ⅲ,-,2020-11-02 15:05:02
都江堰水文站,岷江,2020-11-02 16,NA,0.044,NA,19.1,9.95,8.45,--,I,Ⅲ,-,2020-11-02 19:05:02
都江堰水文站,岷江,2020-11-02 20,0.60,0.044,NA,19.1,9.41,8.28,--,I,Ⅲ,-,2020-11-02 23:05:02
都江堰水文站,岷江,2020-11-03 00,0.58,0.045,NA,16.5,9.11,8.22,--,I,Ⅲ,-,2020-11-03 03:05:02
都江堰水文站,岷江,2020-11-03 04,0.59,0.046,NA,15.4,8.86,8.19,--,I,Ⅲ,-,2020-11-03 07:05:02
都江堰水文站,岷江,2020-11-03 08,0.82,0.047,NA,17.8,9.49,8.33,--,I,Ⅲ,-,2020-11-03 11:05:02
都江堰水文站,岷江,2020-11-03 12,0.51,0.045,NA,20.7,10.08,8.50,--,I,Ⅲ,-,2020-11-03 15:05:01
都江堰水文站,岷江,2020-11-03 16,NA,0.055,NA,18.2,9.62,8.40,--,I,Ⅲ,-,2020-11-03 19:05:02
都江堰水文站,岷江,2020-11-03 20,0.73,0.053,NA,17.3,9.30,8.30,--,I,Ⅲ,-,2020-11-03 23:05:03
都江堰水文站,岷江,2020-11-04 00,0.80,0.048,NA,17.4,9.29,8.30,--,I,Ⅲ,-,2020-11-04 03:05:02
都江堰水文站,岷江,2020-11-04 04,1.02,0.052,NA,19.1,9.30,8.30,--,I,Ⅲ,-,2020-11-04 07:05:02
都江堰水文站,岷江,2020-11-04 08,0.78,0.052,NA,20.1,9.37,8.32,--,I,Ⅲ,-,2020-11-04 11:05:02
都江堰水文站,岷江,2020-11-04 12,0.93,0.055,NA,23.8,9.74,8.41,--,I,Ⅲ,-,2020-11-04 15:05:02
都江堰水文站,岷江,2020-11-04 16,0.95,0.053,NA,18.9,9.56,8.39,--,I,Ⅲ,-,2020-11-04 19:05:03
都江堰水文站,岷江,2020-11-04 20,0.88,0.059,NA,20.1,9.27,8.32,--,I,Ⅲ,-,2020-11-04 23:05:03
都江堰水文站,岷江,2020-11-05 00,0.96,0.054,NA,22.2,9.28,8.31,--,I,Ⅲ,-,2020-11-05 03:05:02
都江堰水文站,岷江,2020-11-05 04,0.88,0.055,NA,21.0,9.25,8.31,--,I,Ⅲ,-,2020-11-05 07:05:02
都江堰水文站,岷江,2020-11-05 08,0.95,0.056,NA,20.3,9.34,8.31,--,I,Ⅲ,-,2020-11-05 11:05:03
都江堰水文站,岷江,2020-11-05 12,0.97,0.058,NA,22.2,10.18,8.51,--,I,Ⅲ,-,2020-11-05 15:05:02
都江堰水文站,岷江,2020-11-05 16,1.12,0.058,NA,20.6,9.78,8.44,--,I,Ⅲ,-,2020-11-05 19:05:02
都江堰水文站,岷江,2020-11-05 20,0.96,0.058,NA,20.1,9.35,8.31,--,I,Ⅲ,-,2020-11-05 23:05:02
都江堰水文站,岷江,2020-11-06 00,0.96,0.058,NA,19.7,9.34,8.30,--,I,Ⅲ,-,2020-11-06 03:05:02
都江堰水文站,岷江,2020-11-06 04,1.07,0.058,NA,24.1,9.33,8.30,--,I,Ⅲ,-,2020-11-06 07:05:03
都江堰水文站,岷江,2020-11-06 12,0.68,0.059,NA,19.6,10.36,8.56,--,I,Ⅲ,-,2020-11-06 15:05:03
都江堰水文站,岷江,2020-11-06 16,0.98,0.058,NA,22.5,10.12,8.52,--,I,Ⅲ,-,2020-11-06 19:05:03
都江堰水文站,岷江,2020-11-06 20,0.99,0.058,NA,20.8,9.31,8.30,--,I,Ⅲ,-,2020-11-06 23:05:03
都江堰水文站,岷江,2020-11-07 00,1.03,0.060,NA,22.6,9.31,8.30,--,I,Ⅲ,-,2020-11-07 03:05:02
都江堰水文站,岷江,2020-11-07 04,0.63,0.060,NA,19.0,9.31,8.29,--,I,Ⅲ,-,2020-11-07 07:05:02
都江堰水文站,岷江,2020-11-07 08,1.17,0.064,0.010,19.8,9.41,8.32,--,I,Ⅲ,-,2020-11-07 11:05:02
都江堰水文站,岷江,2020-11-07 12,0.70,0.062,NA,18.5,10.38,8.58,--,I,Ⅲ,-,2020-11-07 15:05:02
都江堰水文站,岷江,2020-11-07 16,1.06,0.058,NA,19.3,10.55,8.58,--,I,Ⅲ,-,2020-11-07 19:05:02
都江堰水文站,岷江,2020-11-07 20,1.03,0.061,NA,18.6,9.08,8.25,--,I,Ⅲ,-,2020-11-07 23:05:03
都江堰水文站,岷江,2020-11-08 00,0.98,0.060,NA,19.0,9.35,8.30,--,I,Ⅲ,-,2020-11-08 03:05:02
都江堰水文站,岷江,2020-11-08 04,0.91,0.060,NA,20.4,9.30,8.29,--,I,Ⅲ,-,2020-11-08 07:05:03
都江堰水文站,岷江,2020-11-08 08,1.14,0.065,0.010,19.5,9.39,8.31,--,I,Ⅲ,-,2020-11-08 11:05:02
都江堰水文站,岷江,2020-11-08 12,0.91,0.063,NA,22.2,10.04,8.49,--,I,Ⅲ,-,2020-11-08 15:05:03
都江堰水文站,岷江,2020-11-08 16,1.14,0.062,NA,19.9,9.98,8.46,--,I,Ⅲ,-,2020-11-08 19:05:02
都江堰水文站,岷江,2020-11-08 20,0.90,0.061,NA,18.4,9.14,8.24,--,I,Ⅲ,-,2020-11-08 23:05:03
都江堰水文站,岷江,2020-11-09 00,0.98,0.065,NA,18.3,9.38,8.30,--,I,Ⅲ,-,2020-11-09 03:05:02
都江堰水文站,岷江,2020-11-09 04,1.08,0.061,NA,16.7,9.14,8.22,--,I,Ⅲ,-,2020-11-09 07:05:02
都江堰水文站,岷江,2020-11-09 08,1.15,0.066,0.010,19.7,9.48,8.33,--,I,Ⅲ,-,2020-11-09 11:05:02
都江堰水文站,岷江,2020-11-09 12,0.96,0.062,NA,18.1,10.42,8.57,--,I,Ⅲ,-,2020-11-09 15:05:02
都江堰水文站,岷江,2020-11-09 16,1.03,0.063,NA,18.6,10.05,8.55,--,I,Ⅲ,-,2020-11-09 19:05:02
都江堰水文站,岷江,2020-11-09 20,0.98,0.063,NA,17.1,9.16,8.25,--,I,Ⅲ,-,2020-11-09 23:05:02
都江堰水文站,岷江,2020-11-10 00,1.00,0.062,NA,16.9,8.72,8.15,--,I,Ⅲ,-,2020-11-10 03:05:02
都江堰水文站,岷江,2020-11-10 04,0.87,0.061,NA,18.1,9.02,8.20,--,I,Ⅲ,-,2020-11-10 07:05:02
都江堰水文站,岷江,2020-11-10 08,1.25,0.070,0.010,18.2,9.40,8.31,--,I,Ⅲ,-,2020-11-10 11:05:03
都江堰水文站,岷江,2020-11-10 12,0.94,0.064,NA,18.3,10.07,8.48,--,I,Ⅲ,-,2020-11-10 15:05:02
都江堰水文站,岷江,2020-11-10 16,0.86,0.063,NA,19.0,10.36,8.59,--,I,Ⅲ,-,2020-11-10 19:05:02
都江堰水文站,岷江,2020-11-10 20,0.95,0.063,NA,16.9,9.20,8.25,--,I,Ⅲ,-,2020-11-10 23:05:03
都江堰水文站,岷江,2020-11-11 00,0.96,0.062,NA,13.9,8.87,8.16,--,I,Ⅲ,-,2020-11-11 03:05:02
都江堰水文站,岷江,2020-11-11 04,0.87,0.068,NA,9.5,7.40,7.98,--,II,Ⅲ,-,2020-11-11 07:05:02
都江堰水文站,岷江,2020-11-11 08,1.04,0.070,0.012,18.2,9.21,8.27,--,I,Ⅲ,-,2020-11-11 11:05:02
都江堰水文站,岷江,2020-11-11 12,0.64,0.064,NA,18.5,10.18,8.49,--,I,Ⅲ,-,2020-11-11 15:05:02
都江堰水文站,岷江,2020-11-11 16,0.99,0.064,NA,10.2,12.69,8.93,--,I,Ⅲ,-,2020-11-11 19:05:03
都江堰水文站,岷江,2020-11-11 20,0.95,0.065,NA,20.7,9.33,8.26,--,I,Ⅲ,-,2020-11-11 23:05:03
都江堰水文站,岷江,2020-11-12 00,0.89,0.066,NA,12.5,9.36,8.13,--,I,Ⅲ,-,2020-11-12 03:05:02
都江堰水文站,岷江,2020-11-12 04,0.78,0.066,NA,9.8,8.48,8.04,--,I,Ⅲ,-,2020-11-12 07:05:02
都江堰水文站,岷江,2020-11-12 08,1.20,0.073,0.011,20.1,10.19,8.29,--,I,Ⅲ,-,2020-11-12 11:05:03
都江堰水文站,岷江,2020-11-12 12,1.01,0.066,NA,17.0,11.04,8.49,--,I,Ⅲ,-,2020-11-12 15:05:02
都江堰水文站,岷江,2020-11-12 16,1.02,0.066,NA,13.8,12.07,8.71,--,I,Ⅲ,-,2020-11-12 19:05:03
都江堰水文站,岷江,2020-11-12 20,0.88,0.066,NA,16.5,10.20,8.30,--,I,Ⅲ,-,2020-11-12 23:05:03
都江堰水文站,岷江,2020-11-13 00,0.91,0.066,NA,16.1,10.17,8.26,--,I,Ⅲ,-,2020-11-13 03:05:02
都江堰水文站,岷江,2020-11-13 04,0.94,0.065,NA,17.3,9.90,8.19,--,I,Ⅲ,-,2020-11-13 07:05:02
都江堰水文站,岷江,2020-11-13 08,1.06,0.072,0.011,13.9,9.65,8.17,--,I,Ⅲ,-,2020-11-13 11:05:02
都江堰水文站,岷江,2020-11-13 12,1.16,0.069,0.010,18.0,10.86,8.42,--,I,Ⅲ,-,2020-11-13 15:05:02
都江堰水文站,岷江,2020-11-13 16,0.93,0.069,0.010,10.7,12.74,8.71,--,I,Ⅲ,-,2020-11-13 19:05:03
都江堰水文站,岷江,2020-11-13 20,0.99,0.065,NA,18.9,10.30,8.29,--,I,Ⅲ,-,2020-11-13 23:05:02
都江堰水文站,岷江,2020-11-14 00,0.92,0.065,NA,14.2,9.85,8.20,--,I,Ⅲ,-,2020-11-14 03:05:02
都江堰水文站,岷江,2020-11-14 04,0.89,0.066,NA,11.6,9.24,8.11,--,I,Ⅲ,-,2020-11-14 07:05:03
都江堰水文站,岷江,2020-11-14 08,1.25,0.074,0.011,18.1,10.29,8.30,--,I,Ⅲ,-,2020-11-14 11:05:02
都江堰水文站,岷江,2020-11-14 12,1.15,0.065,0.012,16.7,11.68,8.53,--,I,Ⅲ,-,2020-11-14 15:05:02
都江堰水文站,岷江,2020-11-14 16,0.96,0.065,NA,15.8,11.24,8.54,--,I,Ⅲ,-,2020-11-14 19:05:02
都江堰水文站,岷江,2020-11-14 20,0.84,0.067,NA,17.1,10.23,8.30,--,I,Ⅲ,-,2020-11-14 23:05:03
都江堰水文站,岷江,2020-11-15 00,1.01,0.065,NA,18.5,10.17,8.27,--,I,Ⅲ,-,2020-11-15 03:05:02
都江堰水文站,岷江,2020-11-15 04,0.79,0.066,0.010,11.8,8.37,8.00,--,I,Ⅲ,-,2020-11-15 07:05:03
都江堰水文站,岷江,2020-11-15 08,1.06,0.075,0.013,6.5,7.66,7.99,--,I,Ⅲ,-,2020-11-15 11:05:02
都江堰水文站,岷江,2020-11-15 12,0.94,0.063,NA,13.7,11.76,8.61,--,I,Ⅲ,-,2020-11-15 15:05:02
都江堰水文站,岷江,2020-11-15 16,0.93,0.063,NA,13.6,11.92,8.73,--,I,Ⅲ,-,2020-11-15 19:05:02
都江堰水文站,岷江,2020-11-15 20,0.67,0.065,0.010,16.6,10.22,8.30,--,I,Ⅲ,-,2020-11-15 23:05:02
都江堰水文站,岷江,2020-11-16 00,0.90,0.064,NA,16.4,9.77,8.20,--,I,Ⅲ,-,2020-11-16 03:05:03
都江堰水文站,岷江,2020-11-16 04,0.86,0.066,NA,9.6,8.69,8.02,--,I,Ⅲ,-,2020-11-16 07:05:02
都江堰水文站,岷江,2020-11-16 08,1.18,0.078,0.010,8.5,8.43,8.04,--,I,Ⅲ,-,2020-11-16 11:05:02
都江堰水文站,岷江,2020-11-16 12,0.87,0.069,NA,16.8,10.64,8.42,--,I,Ⅲ,-,2020-11-16 15:05:02
都江堰水文站,岷江,2020-11-16 16,0.91,0.068,NA,13.3,10.88,8.49,--,I,Ⅲ,-,2020-11-16 19:05:02
都江堰水文站,岷江,2020-11-16 20,0.77,0.069,0.010,16.4,10.10,8.30,--,I,Ⅲ,-,2020-11-16 23:05:03
都江堰水文站,岷江,2020-11-17 00,1.09,0.066,NA,16.2,10.06,8.30,--,I,Ⅲ,-,2020-11-17 03:05:02
都江堰水文站,岷江,2020-11-17 08,1.08,0.075,0.011,13.7,9.38,8.18,--,I,Ⅲ,-,2020-11-17 11:05:01
都江堰水文站,岷江,2020-11-17 12,0.81,0.069,0.010,17.2,10.33,8.38,--,I,Ⅲ,-,2020-11-17 15:05:03
都江堰水文站,岷江,2020-11-17 16,0.96,0.483,0.017,16.8,10.42,8.43,--,II,Ⅲ,-,2020-11-17 19:05:02
都江堰水文站,岷江,2020-11-17 20,0.67,0.079,0.014,17.0,9.87,8.31,--,I,Ⅲ,-,2020-11-17 23:05:02
都江堰水文站,岷江,2020-11-18 00,0.62,0.072,0.010,14.6,9.06,8.11,--,I,Ⅲ,-,2020-11-18 03:05:02
都江堰水文站,岷江,2020-11-18 04,0.52,0.074,NA,8.2,8.31,8.00,--,I,Ⅲ,-,2020-11-18 07:05:02
都江堰水文站,岷江,2020-11-18 08,0.85,0.089,0.012,5.8,7.11,7.88,--,II,Ⅲ,-,2020-11-18 11:05:02
都江堰水文站,岷江,2020-11-18 12,0.62,0.068,NA,15.5,10.51,8.46,--,I,Ⅲ,-,2020-11-18 15:05:02
都江堰水文站,岷江,2020-11-18 16,0.61,0.069,NA,17.3,10.42,8.44,--,I,Ⅲ,-,2020-11-18 19:05:03
都江堰水文站,岷江,2020-11-18 20,NA,0.068,NA,15.7,9.89,8.30,--,I,Ⅲ,-,2020-11-18 23:05:02
都江堰水文站,岷江,2020-11-19 00,NA,0.075,NA,11.1,8.74,8.05,--,I,Ⅲ,-,2020-11-19 03:05:02
都江堰水文站,岷江,2020-11-19 04,0.59,0.068,NA,17.1,9.76,8.27,--,I,Ⅲ,-,2020-11-19 07:05:02
都江堰水文站,岷江,2020-11-19 08,0.98,0.075,0.011,17.4,9.83,8.28,--,I,Ⅲ,-,2020-11-19 11:05:03
都江堰水文站,岷江,2020-11-19 12,0.61,0.068,NA,15.1,10.52,8.47,--,I,Ⅲ,-,2020-11-19 15:05:02
都江堰水文站,岷江,2020-11-19 16,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-19 19:05:03
都江堰水文站,岷江,2020-11-19 20,0.52,0.067,NA,14.0,9.61,8.28,--,I,Ⅲ,-,2020-11-19 23:05:03
都江堰水文站,岷江,2020-11-20 00,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-20 03:05:01
都江堰水文站,岷江,2020-11-20 04,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-20 07:05:02
都江堰水文站,岷江,2020-11-20 08,0.84,0.085,0.010,6.0,6.50,7.87,--,II,Ⅲ,-,2020-11-20 11:05:03
都江堰水文站,岷江,2020-11-20 12,NA,0.065,0.010,21.0,10.34,8.41,--,I,Ⅲ,-,2020-11-20 15:05:02
都江堰水文站,岷江,2020-11-20 16,0.59,0.066,NA,14.3,10.54,8.52,--,I,Ⅲ,-,2020-11-20 19:05:02
都江堰水文站,岷江,2020-11-20 20,0.67,0.066,NA,15.7,10.97,8.25,--,I,Ⅲ,-,2020-11-20 23:05:03
都江堰水文站,岷江,2020-11-21 00,0.62,0.066,NA,12.8,9.01,8.07,--,I,Ⅲ,-,2020-11-21 03:05:02
都江堰水文站,岷江,2020-11-21 04,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-21 07:05:03
都江堰水文站,岷江,2020-11-21 08,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-21 11:05:02
都江堰水文站,岷江,2020-11-21 12,0.94,0.069,0.013,16.4,10.06,8.35,--,I,Ⅲ,-,2020-11-21 15:05:02
都江堰水文站,岷江,2020-11-21 16,NA,0.075,NA,15.9,10.24,8.39,--,I,Ⅲ,-,2020-11-21 19:05:02
都江堰水文站,岷江,2020-11-21 20,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-21 23:05:03
都江堰水文站,岷江,2020-11-22 00,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-22 03:05:02
都江堰水文站,岷江,2020-11-22 04,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-22 07:05:02
都江堰水文站,岷江,2020-11-22 08,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-22 11:05:02
都江堰水文站,岷江,2020-11-22 12,NA,NA,NA,0.0,NA,NA,--,,Ⅲ,-,2020-11-22 15:05:02
都江堰水文站,岷江,2020-11-22 16,0.90,0.064,0.011,15.9,10.99,8.55,--,I,Ⅲ,-,2020-11-22 19:05:02
都江堰水文站,岷江,2020-11-22 20,0.81,0.074,NA,18.5,9.84,8.31,--,I,Ⅲ,-,2020-11-22 23:05:02
都江堰水文站,岷江,2020-11-23 00,0.69,0.078,NA,14.8,9.72,8.28,--,I,Ⅲ,-,2020-11-23 03:05:02
都江堰水文站,岷江,2020-11-23 04,0.60,0.071,NA,13.4,9.74,8.27,--,I,Ⅲ,-,2020-11-23 07:05:02
都江堰水文站,岷江,2020-11-23 08,0.82,0.076,0.010,14.8,9.82,8.28,--,I,Ⅲ,-,2020-11-23 11:05:02
