time,pH_djy,DO_djy,DD_djy,TSS_djy,CODMn_djy,NH4_djy,TP_djy,TN_djy,WT_djy,pH_ejs,DO_ejs,DD_ejs,TSS_ejs,CODMn_ejs,NH4_ejs,TP_ejs,TN_ejs,WT_ejs,pH_hlx,DO_hlx,DD_hlx,TSS_hlx,CODMn_hlx,NH4_hlx,TP_hlx,TN_hlx,WT_hlx,Q_ZPP,H_ps,Q_ps_dealt,Q_ps,P_ps,H_wj,Q_wj,P_wj
2020-02-05 00:00:00,8.24,10.046,309.7,6.0,1.05,0.057999999999999996,0.005,0.74,9.63,7.96,9.846,509.0,26.7,1.85,0.2,0.098,3.36,12.08,7.67,10.3,410.2,17.7,1.87,0.14,0.086,3.63,11.7,3312000,418.07,2448000.0,170.0,0.0,486.95,214560.0,0.0
2020-02-05 04:00:00,8.24,10.065,326.4,6.2,1.03,0.059000000000000004,0.005,0.75,9.38,7.85,9.15,507.9,28.1,2.08,0.24,0.10099999999999999,3.16,11.94,7.67,10.36,394.8,20.8,1.96,0.06,0.09,3.51,11.6,3312000,418.06699999999995,2433600.0,169.0,0.0,486.94699999999995,214084.8,0.0
2020-02-05 08:00:00,8.24,10.072000000000001,309.7,5.9,1.18,0.063,0.006,0.75,9.29,7.82,9.172,506.6,27.1,1.88,0.21,0.1,3.65,11.8,7.7,10.26,396.6,28.4,2.19,0.14,0.09300000000000001,3.76,11.8,3312000,418.06300000000005,2419200.0,168.0,0.0,486.94300000000004,213595.2,0.0
2020-02-05 12:00:00,7.88,10.297,329.6,6.7,1.07,0.062,0.005,0.75,9.69,7.89,10.134,512.1,25.0,1.69,0.21,0.095,3.86,11.91,7.69,10.36,395.1,16.8,1.99,0.13,0.086,3.45,11.8,3312000,418.06,2404800.0,167.0,0.0,486.94,213120.0,0.0
2020-02-05 16:00:00,7.91,10.339,331.1,6.3,1.09,0.094,0.005,0.59,10.28,8.13,11.144,503.2,23.5,1.4,0.18,0.092,3.74,12.22,7.7,10.63,395.8,15.9,1.88,0.14,0.087,3.29,12.1,3312000,418.05699999999996,2390400.0,166.0,0.0,486.93699999999995,212644.8,0.0
2020-02-05 20:00:00,7.86,9.991,314.5,6.0,1.08,0.081,0.006,0.6,9.58,8.25,11.382,509.5,24.0,1.71,0.18,0.095,3.01,12.16,7.68,10.5,395.5,14.3,2.18,0.1,0.084,3.26,11.9,3312000,418.05300000000005,2376000.0,165.0,0.0,486.93300000000005,212155.2,0.0
2020-02-06 00:00:00,7.86,10.082,330.3,6.2,1.06,0.084,0.005,0.51,9.36,7.91,9.593,510.3,25.2,1.65,0.2,0.09300000000000001,3.2,11.83,7.62,10.26,386.8,14.3,1.8,0.08,0.08,3.2,11.7,3225600,418.05,2361600.0,164.0,0.0,486.93,211680.0,0.0
2020-02-06 04:00:00,7.86,10.109,318.9,6.0,1.22,0.078,0.005,0.51,9.18,7.83,9.123,512.2,26.8,1.66,0.25,0.098,3.73,11.71,7.6,10.29,387.4,18.9,1.88,0.05,0.079,3.38,11.5,3225600,418.048,2354400.0,163.5,0.0,486.93,210715.2,0.0
2020-02-06 08:00:00,7.87,10.388,348.8,6.1,1.19,0.078,0.006,0.57,9.06,7.8,9.144,512.1,25.4,1.68,0.24,0.096,3.73,11.45,7.63,10.35,381.0,23.5,2.07,0.11,0.087,3.45,11.4,3225600,418.04699999999997,2347200.0,163.0,0.0,486.93,209764.8,0.0
2020-02-06 12:00:00,7.94,10.213,304.6,6.8,1.07,0.081,0.005,0.66,12.48,7.97,10.415,507.7,24.3,2.12,0.21,0.091,2.92,11.85,7.63,10.63,383.5,19.5,1.74,0.15,0.084,0.36,11.7,3225600,418.045,2340000.0,162.5,0.0,486.93,208800.0,0.0
2020-02-06 16:00:00,7.89,10.234,312.5,6.6,1.0,0.084,0.005,0.61,10.58,8.32,12.134,506.8,23.8,1.55,0.17,0.092,2.82,12.95,7.66,11.02,391.7,15.9,2.15,0.119017772,0.083,0.36,12.5,3225600,418.043,2332800.0,162.0,0.0,486.93,207835.2,0.0
2020-02-06 20:00:00,7.86,10.097999999999999,328.6,6.0,1.13,0.078,0.006,0.48,9.59,8.4,12.073,503.0,23.6,1.69,0.16,0.092,3.47,12.85,7.66,10.75,401.5,14.0,1.71,0.11,0.09,2.94,12.3,3225600,418.042,2325600.0,161.5,0.0,486.93,206884.8,0.0
2020-02-07 00:00:00,7.85,10.088,319.9,6.2,1.06,0.076,0.005,0.56,9.69,8.03,10.008,510.4,26.3,2.28,0.23,0.105,3.59,12.24,7.6,10.4,399.2,13.4,1.67,0.07,0.086,2.87,11.9,3326400,418.04,2318400.0,161.0,0.0,486.93,205920.0,0.0
2020-02-07 04:00:00,7.86,10.071,320.4,6.1,1.01,0.08,0.005,0.55,9.58,7.87,9.011000000000001,509.6,27.4,1.65,0.27,0.098,4.02,12.02,7.57,10.43,396.7,16.5,1.55,0.05,0.081,2.77,11.6,3326400,418.04699999999997,2344795.2,162.833,0.0,486.93199999999996,206884.8,0.0
2020-02-07 08:00:00,7.86,10.07,335.3,6.4,1.2,0.085,0.006,0.62,9.36,7.86,9.074,505.8,26.1,1.72,0.22,0.1,3.11,11.78,7.61,10.42,399.2,17.7,1.91,0.09,0.094,3.16,11.9,3326400,418.05300000000005,2371204.8,164.667,0.0,486.93300000000005,207835.2,0.0
2020-02-07 12:00:00,7.89,10.36,317.2,6.6,1.05,0.079,0.005,0.48,9.97,7.99,9.696,510.6,23.8,1.85,0.18,0.08800000000000001,3.32,11.88,7.59,10.46,389.3,14.3,1.58,0.12,0.086,2.83,11.8,3326400,418.06,2397600.0,166.5,0.0,486.935,208800.0,0.0
2020-02-07 16:00:00,7.87,10.214,318.6,6.4,1.03,0.079,0.005,0.61,9.56,8.05,10.202,505.7,23.9,1.53,0.16,0.087,3.14,12.11,7.58,10.59,396.9,13.7,1.71,0.14,0.09,2.88,12.0,3326400,418.06699999999995,2423995.2,168.333,0.0,486.93699999999995,209764.8,0.0
2020-02-07 20:00:00,7.85,10.158999999999999,320.2,6.3,1.07,0.078,0.005,0.62,9.41,8.11,10.7,496.1,24.8,1.54,0.17,0.087,2.94,11.86,7.56,10.52,399.2,12.5,1.67,0.1,0.08199999999999999,2.84,11.8,3326400,418.07300000000004,2450404.8,170.167,0.0,486.93800000000005,210715.2,0.0
2020-02-08 00:00:00,7.86,10.139,318.2,6.2,1.01,0.081,0.005,0.59,9.42,7.89,9.757,495.8,26.4,2.22,0.2,0.087,3.18,11.55,7.52,10.38,399.6,13.7,1.72,0.09,0.08800000000000001,2.86,11.6,3369600,418.08,2476800.0,172.0,0.0,486.94,211680.0,0.5
2020-02-08 04:00:00,7.85,10.051,318.1,6.2,1.05,0.081,0.005,0.5,9.29,7.8,9.37,498.0,26.9,1.84,0.25,0.08900000000000001,2.76,11.4,7.51,10.41,400.7,16.8,1.7,0.07,0.08900000000000001,2.83,11.4,3369600,418.07800000000003,2474395.2,171.833,0.0,486.94199999999995,214084.8,0.0
2020-02-08 08:00:00,7.86,10.105,292.8,6.0,1.18,0.086,0.006,0.57,9.19,7.8,9.493,495.1,26.3,1.94,0.22,0.09,3.15,11.13,7.54,10.39,395.1,21.7,2.03,0.14,0.09300000000000001,3.12,11.4,3369600,418.077,2472004.8,171.667,0.0,486.94300000000004,216475.2,0.0
2020-02-08 12:00:00,7.89,10.389000000000001,315.0,6.3,1.13,0.077,0.005,0.56,10.07,7.86,10.982999999999999,504.2,23.6,1.75,0.2,0.09,3.17,11.21,7.54,10.61,391.4,15.0,1.68,0.16,0.08900000000000001,2.75,11.5,3369600,418.075,2469600.0,171.5,0.0,486.945,218880.0,0.0
2020-02-08 16:00:00,7.9,10.397,317.9,6.1,1.04,0.08,0.005,0.56,10.54,8.11,11.822000000000001,501.5,24.7,1.68,0.15,0.087,2.94,11.72,7.57,10.9,392.5,15.9,1.66,0.1,0.08199999999999999,2.66,11.7,3369600,418.07300000000004,2467195.2,171.333,0.0,486.94699999999995,221284.8,0.0
2020-02-08 20:00:00,7.86,10.15,319.8,6.4,1.04,0.078,0.005,0.61,9.55,8.32,12.115,497.9,24.3,1.61,0.16,0.091,2.7,11.69,7.57,10.81,399.0,13.7,1.77,0.11,0.09,2.68,11.6,3369600,418.07199999999995,2464804.8,171.167,0.0,486.94800000000004,223675.2,0.0
2020-02-09 00:00:00,7.86,10.141,320.0,6.0,1.04,0.08199999999999999,0.005,0.55,9.67,8.01,10.399000000000001,494.4,25.7,1.93,0.19,0.087,3.07,11.33,7.54,10.62,391.9,15.6,1.69,0.09,0.084,2.65,11.7,3412800,418.07,2462400.0,171.0,0.0,486.95,226080.0,0.0
2020-02-09 04:00:00,7.86,10.068,322.1,6.0,1.04,0.07400000000000001,0.005,0.5,9.52,7.88,9.606,508.2,26.7,1.7,0.2,0.095,3.13,11.25,7.53,10.69,390.2,18.6,1.68,0.05,0.083,2.73,11.3,3412800,418.077,2491200.0,173.0,0.0,486.95,226080.0,0.0
2020-02-09 08:00:00,7.88,10.402000000000001,303.5,5.8,1.32,0.079,0.006,0.57,9.22,7.87,9.632,499.2,25.8,1.75,0.2,0.095,3.46,10.96,7.56,10.73,380.1,17.4,1.93,0.11,0.08900000000000001,2.82,11.0,3412800,418.083,2520000.0,175.0,0.0,486.95,226080.0,0.0
2020-02-09 12:00:00,7.95,10.16,301.4,7.5,1.1,0.084,0.005,0.6,13.76,8.04,10.763,499.9,24.3,1.71,0.18,0.096,3.4,11.47,7.58,11.03,386.4,16.8,1.66,0.14,0.087,2.69,11.4,3412800,418.09,2548800.0,177.0,0.0,486.95,226080.0,0.0
2020-02-09 16:00:00,7.93,10.365,297.2,6.5,1.12,0.08,0.006,0.56,12.27,8.43,12.93,490.2,16.5,1.4,0.13,0.09,2.96,12.73,7.61,11.32,424.4,15.6,1.67,0.11,0.095,2.57,12.1,3412800,418.097,2577600.0,179.0,0.0,486.95,226080.0,0.0
2020-02-09 20:00:00,7.86,10.162,316.0,6.3,1.1,0.08,0.005,0.56,10.27,8.47,12.37,496.4,16.9,1.85,0.16,0.091,2.85,12.78,7.59,10.89,400.1,14.3,1.72,0.1,0.08900000000000001,2.59,12.0,3412800,418.103,2606400.0,181.0,0.0,486.95,226080.0,0.0
2020-02-10 00:00:00,7.86,10.136000000000001,317.5,6.3,1.0,0.08199999999999999,0.005,0.61,9.79,8.09,9.974,496.4,19.1,2.09,0.2,0.095,2.57,12.18,7.53,10.61,399.5,18.6,1.69,0.07,0.081,2.6,11.7,3456000,418.11,2635200.0,183.0,0.0,486.95,226080.0,0.0
2020-02-10 04:00:00,7.87,10.212,298.4,6.2,1.0,0.073,0.006,0.52,9.34,7.93,9.162,500.7,21.1,1.51,0.24,0.09300000000000001,2.66,11.82,7.36,10.65,400.4,21.1,1.72,0.05,0.086,2.82,11.8,3456000,418.105,2611195.2,181.333,0.0,486.94800000000004,225604.8,0.0
2020-02-10 08:00:00,7.87,10.34,331.0,6.1,1.2,0.081,0.006,0.58,9.38,7.87,9.111,507.8,19.1,2.02,0.21,0.091,3.37,11.56,7.47,10.53,390.9,20.1,2.11,0.13,0.09300000000000001,2.85,11.9,3456000,418.1,2587204.8,179.667,0.0,486.94699999999995,225115.2,0.0
2020-02-10 12:00:00,7.92,10.169,319.4,7.1,1.0,0.08,0.005,0.6,12.8,8.1,10.366,497.6,17.5,1.57,0.15,0.08199999999999999,3.2,12.02,7.53,10.82,389.9,21.4,1.77,0.12,0.08800000000000001,2.58,12.3,3456000,418.095,2563200.0,178.0,0.0,486.945,224640.0,0.0
