time,NH4_hlx,NH4_djy,WT_djy,NH4_ejs,WT_ejs,WT_hlx,Q_ZPP,H_wj,Q_wj
2020/4/7 12:00,0.39,0.054,11.75,0.4,15.22,16.6,5688000,486.735,175680
2020/4/7 16:00,0.42,0.061,11.19,0.45,16.41,17.2,5688000,486.743,177595.2
2020/4/7 20:00,0.38,0.05,10.88,0.49,15.39,17.1,5688000,486.752,179524.8
2020/4/8 0:00,0.35,0.048,10.88,0.53,14.99,16.6,5011200,486.76,181440
2020/4/8 4:00,0.25,0.055,10.82,0.68,15.05,16.6,5011200,486.763,182160
2020/4/8 8:00,0.33,0.055,10.92,0.49,14.58,16.6,5011200,486.767,182880
2020/4/8 12:00,0.42,0.056,12.37,0.39,16.12,17.5,5011200,486.77,183600
2020/4/8 16:00,0.51,0.051,12.75,0.37,17.46,18.7,5011200,486.773,184320
2020/4/8 20:00,0.4,0.051,11.17,0.47,17.26,18.5,5011200,486.777,185040
2020/4/9 0:00,0.33,0.053,11.09,0.46,16.71,17.8,5227200,486.78,185760
2020/4/9 4:00,0.22,0.053,11.14,0.6,16.17,17.7,5227200,486.787,186955.2
2020/4/9 8:00,0.31,0.056,11.24,0.63,16.17,18,5227200,486.793,188164.8
2020/4/9 12:00,0.3,0.054,11.94,0.57,17.31,18.7,5227200,486.8,189360
2020/4/9 16:00,0.3,0.051,11.64,0.48,19.49,19.9,5227200,486.807,190555.2
2020/4/9 20:00,0.4,0.053,11.32,0.6,17.88,18.5,5227200,486.813,191764.8
2020/4/10 0:00,0.19,0.051,11.28,0.47,18.23,18.1,4953600,486.82,192960
2020/4/10 4:00,0.15,0.053,11.26,0.76,17.98,17.8,4953600,486.828,192715.2
2020/4/10 8:00,0.29,0.058,11.4,0.91,17.55,17.9,4953600,486.837,192484.8
2020/4/10 12:00,0.28,0.049,12.74,0.441512525,17.99,18.5,4953600,486.845,192240
2020/4/10 16:00,0.25,0.053,12.12,0.31,19.82,19.6,4953600,486.853,191995.2
2020/4/10 20:00,0.21,0.052,11.59,0.41,20.03,19.2,4953600,486.862,191764.8
2020/4/11 0:00,0.39,0.054,11.41,0.43,19.63,18.8,4579200,486.87,191520
2020/4/11 4:00,0.37,0.054,11.26,0.74,18.37,18.5,4579200,486.873,191995.2
2020/4/11 8:00,0.39,0.053,11.26,0.97,17.68,18.4,4579200,486.877,192484.8
2020/4/11 12:00,0.32,0.056,11.96,0.52,17.88,18.6,4579200,486.88,192960
2020/4/11 16:00,0.24,0.057,11.91,0.32,18.66,19.4,4579200,486.883,193435.2
2020/4/11 20:00,0.64,0.052,11.52,0.39,18.85,18.5,4579200,486.887,193924.8
2020/4/12 0:00,0.5,0.054,11.46,0.64,18.16,18.2,4593600,486.89,194400
2020/4/12 4:00,0.35,0.053,11.42,0.82,17.42,17.8,4593600,486.888,197280
2020/4/12 8:00,0.34,0.057,11.51,0.45,16.97,17.5,4593600,486.887,200160
2020/4/12 12:00,0.39,0.052,12.66,0.13,17.62,18.7,4593600,486.885,203040
2020/4/12 16:00,0.38,0.052,11.96,0.16,18.7,18.6,4593600,486.883,205920
2020/4/12 20:00,0.91,0.048,11.42,0.3,18.11,18.1,4593600,486.882,208800
2020/4/13 0:00,0.57,0.052,11.47,0.32,17.14,17.8,5961600,486.88,211680
2020/4/13 4:00,0.31,0.057,11.38,0.4,16.7,17.5,5961600,486.865,209520
2020/4/13 8:00,0.34,0.061,11.41,0.36,16.29,17.6,5961600,486.85,207360
2020/4/13 12:00,0.34,0.055,11.79,0.24,16.52,17.6,5961600,486.835,205200
2020/4/13 16:00,1.06,0.056,11.57,0.64,17.23,17.8,5961600,486.82,203040
2020/4/13 20:00,0.58,0.055,11.59,0.82,17.07,17.4,5961600,486.805,200880
2020/4/14 0:00,0.42,0.054,11.53,0.7,16.39,17,6033600,486.79,198720
2020/4/14 4:00,0.42,0.055,11.31,0.6,15.92,16.9,6033600,486.775,198720
2020/4/14 8:00,0.43,0.058,11.57,0.47,15.63,16.7,6033600,486.76,198720
2020/4/14 12:00,0.47,0.055,12.6,0.28,16.5,17.1,6033600,486.745,198720
2020/4/14 16:00,0.38,0.057,12.53,0.2,18.08,17.8,6033600,486.73,198720
2020/4/14 20:00,0.72,0.058,11.94,0.23,17.87,17.4,6033600,486.715,198720
2020/4/15 0:00,0.36,0.056,11.73,0.29,17.36,17.2,6120000,486.7,198720
2020/4/15 4:00,0.32,0.057,11.73,0.38,16.73,16.8,6120000,486.693,200160
2020/4/15 8:00,0.546207786,0.06,11.79,0.32,16.14,17.32060814,6120000,486.687,201600
2020/4/15 12:00,0.342576683,0.13,13.1,0.16,17.35,17.57099915,6120000,486.68,203040
2020/4/15 16:00,0.41081652,0.119,13.04,0.18,19.05,18.47107315,6120000,486.673,204480
2020/4/15 20:00,0.444974244,0.114,12.09,0.18,18.8,18.2,6120000,486.667,205920
2020/4/16 0:00,0.41,0.106,12.04,0.23,17.73,18.1,6595200,486.66,207360
2020/4/16 4:00,0.66,0.104,11.9,0.35,17.16,18,6595200,486.667,209520
2020/4/16 8:00,0.58,0.111,12.21,0.3,16.88,17.9,6595200,486.673,211680
2020/4/16 12:00,0.35,0.103,13.48,0.15,17.35,18.1,6595200,486.68,213840
2020/4/16 16:00,0.37,0.118,12.81,0.16,19.27,18.3,6595200,486.687,216000
2020/4/16 20:00,0.35,0.118,12.47,0.2,19.62,18.1,6595200,486.693,218160
2020/4/17 0:00,0.29,0.13,12.51,0.3,19,18,7099200,486.7,220320
2020/4/17 4:00,0.68,0.13,12.7,0.43,18.45,18.2,7099200,486.698,223920
2020/4/17 8:00,0.35,0.13,12.52,0.4,18.16,18.2,7099200,486.697,227520
2020/4/17 12:00,0.25,0.13,12.66,0.27,18.41,18.4,7099200,486.695,231120
2020/4/17 16:00,0.35,0.13,13.33,0.28,19.49,18.8,7099200,486.693,234720
2020/4/17 20:00,0.25,0.13,12.48,0.27,19.71,18.6,7099200,486.692,238320
2020/4/18 0:00,0.31,0.13,12.44,0.35,18.61,18.4,6912000,486.69,241920
2020/4/18 4:00,0.52,0.13,12.36,0.38,18.26,18.3,6912000,486.708,244555.2
2020/4/18 8:00,0.34,0.13,12.39,0.5,17.91,18,6912000,486.727,247204.8
2020/4/18 12:00,0.332240969,0.111,13.42,0.17,18.74,18.4,6912000,486.745,249840
2020/4/18 16:00,0.44,0.084,13.83,0.24,20.25,19,6912000,486.763,252475.2
2020/4/18 20:00,0.51,0.083,12.91,0.21,19.23,18.7,6912000,486.782,255124.8
2020/4/19 0:00,0.72,0.085,12.88,0.2,18.39,18.7,6782400,486.8,257760
2020/4/19 4:00,0.17,0.079,12.75,0.31,18.17,18.6,6782400,486.812,257760
2020/4/19 8:00,0.32,0.086,12.65,0.31,17.76,18.7,6782400,486.823,257760
2020/4/19 12:00,0.2,0.074,12.97,0.17,17.94,18.7,6782400,486.835,257760
2020/4/19 16:00,0.23,0.074,12.96,0.15,17.93,18.5,6782400,486.847,257760
2020/4/19 20:00,0.24,0.069,12.9,0.26,17.83,19.6,6782400,486.858,257760
2020/4/20 0:00,0.27,0.075,12.92,0.36,17.51,18.2,6840000,486.87,257760
2020/4/20 4:00,0.17,0.072,12.89,0.46,17.25,18,6840000,486.887,263995.2
2020/4/20 8:00,0.23,0.076,12.95,0.3,16.85,17.7,6840000,486.903,270244.8
2020/4/20 12:00,0.16,0.072,13.18,0.19,16.81,17.7,6840000,486.92,276480
2020/4/20 16:00,0.21,0.072,13.11,0.16,17.78,18.1,6840000,486.937,282715.2
2020/4/20 20:00,0.18,0.068,13.03,0.25,17.6,17.8,6840000,486.953,288964.8
2020/4/21 0:00,0.15,0.07,12.78,0.33,17.26,17.7,7228800,486.97,295200
2020/4/21 4:00,0.17,0.069,12.81,0.46,16.76,17.6,7228800,486.977,297604.8
2020/4/21 8:00,0.3,0.075,12.78,0.26,16.48,17.5,7228800,486.983,299995.2
2020/4/21 12:00,0.32,0.075,12.89,0.25,16.73,17.4,7228800,486.99,302400
2020/4/21 16:00,0.61,0.075,12.88,0.22,17.03,17.7,7228800,486.997,304804.8
2020/4/21 20:00,0.52,0.073,12.9,0.32,16.96,17.3,7228800,487.003,307195.2
2020/4/22 0:00,0.29,0.069,12.61,0.31,16.49,17.4,7128000,487.01,309600
2020/4/22 4:00,0.15,0.073,12.53,0.32,16.05,17.1,7128000,487.002,307915.2
2020/4/22 8:00,0.24,0.074,12.55,0.18,15.71,18.3,7128000,486.993,306244.8
2020/4/22 12:00,0.57,0.072,12.8,0.2,16.36,16.9,7128000,486.985,304560
2020/4/22 16:00,0.59,0.07,12.51,0.12,15.83,16.9,7128000,486.977,302875.2
2020/4/22 20:00,0.29,0.073,12.17,0.2,15.32,16.5,7128000,486.968,301204.8
2020/4/23 0:00,0.21,0.071,12.11,0.14,14.75,16.4,5068800,486.96,299520
2020/4/23 4:00,0.14,0.074,12.09,0.18,14.51,15.8,5068800,486.958,298080
2020/4/23 8:00,0.25,0.071,12.2,0.1,14.3,15.4,5068800,486.957,296640
2020/4/23 12:00,0.2,0.077,13.28,0.07,14.56,15.3,5068800,486.955,295200
2020/4/23 16:00,0.18,0.071,12.86,0.12,15.43,15.6,5068800,486.953,293760
2020/4/23 20:00,0.23,0.064,12.16,0.19,15.39,15.6,5068800,486.952,292320
2020/4/24 0:00,0.8,0.07,12.19,0.14,15.32,15.7,5529600,486.95,290880
2020/4/24 4:00,0.19,0.072,11.91,0.25,15.11,15.3,5529600,486.935,292320
2020/4/24 8:00,0.24,0.073,12.12,0.21,14.98,15.2,5529600,486.92,293760
2020/4/24 12:00,0.21,0.072,13.14,0.16,16.72,16.3,5529600,486.905,295200
2020/4/24 16:00,0.24,0.069,13.48,0.1,17.83,17.6,5529600,486.89,296640
2020/4/24 20:00,0.14,0.069,12.32,0.21,17.5,17.4,5529600,486.875,298080
2020/4/25 0:00,0.14,0.067,12.2,0.14,17.02,17.3,5155200,486.86,299520
2020/4/25 4:00,0.11,0.07,12.11,0.2,16.46,17.4,5155200,486.865,305755.2
2020/4/25 8:00,0.37,0.073,12.27,0.22,16.48,17.4,5155200,486.87,312004.8
2020/4/25 12:00,0.56,0.07,13.19,0.12,17.23,18.1,5155200,486.875,318240
2020/4/25 16:00,0.32,0.068,13.33,0.09,18.4,18.9,5155200,486.88,324475.2
2020/4/25 20:00,0.15,0.065,12.15,0.17,18.35,18.6,5155200,486.885,330724.8
2020/4/26 0:00,0.12,0.07,12.31,0.14,17.21,18.2,6465600,486.89,336960
2020/4/26 4:00,0.17,0.065,12.22,0.15,16.52,18.1,6465600,486.88,339595.2
2020/4/26 8:00,0.17,0.074,12.49,0.22,16.22,18,6465600,486.87,342244.8
2020/4/26 12:00,0.18,0.073,13.62,0.11,17.1,18.8,6465600,486.86,344880
2020/4/26 16:00,0.23,0.074,11.38,0.12,18.91,19.6,6465600,486.85,347515.2
2020/4/26 20:00,0.23,0.072,9.93,0.15,18.92,19.1,6465600,486.84,350164.8
2020/4/27 0:00,0.26,0.07,10.03,0.15,17.4,18.9,4723200,486.83,352800
2020/4/27 4:00,0.17,0.07,10.89,0.156321302,17.15,18.7,4723200,486.837,360964.8
2020/4/27 8:00,0.17,0.075580359,10.81711674,0.101449288,16.64,18.7,4723200,486.843,369115.2
2020/4/27 12:00,0.14,0.072,11.58,0.1,18.12,19.3,4723200,486.85,377280
2020/4/27 16:00,0.12,0.072,12.35,0.11,19.7,19.9,4723200,486.857,385444.8
2020/4/27 20:00,0.16,0.075,10.23,0.13,18.71,19.8,4723200,486.863,393595.2
2020/4/28 0:00,0.11,0.073,10.61,0.13,17.93,19.3,4334400,486.87,401760
2020/4/28 4:00,0.13,0.07,10.4,0.28,17.44,19.4,4334400,486.873,404884.8
2020/4/28 8:00,0.2,0.074,10.59,0.3,17.18,18.9,4334400,486.877,407995.2
2020/4/28 12:00,0.56,0.071,12.08,0.13,18.97,20.8,4334400,486.88,411120
2020/4/28 16:00,0.26,0.07,12.37,0.31,21.65,20.8,4334400,486.883,414244.8
2020/4/28 20:00,0.17,0.069,10.75,0.28,20.25,20.6,4334400,486.887,417355.2
2020/4/29 0:00,0.16,0.074,11.08,0.17,19.42,21.7,4334400,486.89,420480
2020/4/29 4:00,0.28,0.073,10.85,0.32,19.04,21,4334400,486.898,421675.2
2020/4/29 8:00,0.29,0.078,11,0.45,18.81,20.2,4334400,486.907,422884.8
2020/4/29 12:00,0.33,0.074,12.09,0.18,19.47,20.9,4334400,486.915,424080
2020/4/29 16:00,0.31,0.078,12.25,0.16,19.2,20.8,4334400,486.923,425275.2
2020/4/29 20:00,0.26,0.078,10.88,0.21,19.48,20.5,4334400,486.932,426484.8
2020/4/30 0:00,0.35,0.078,11.16,0.23,18.71,20.2,4334400,486.94,427680
2020/4/30 4:00,0.23,0.073,10.93,0.48,18.11,19.9,4334400,486.947,432475.2
2020/4/30 8:00,0.27,0.079,10.98,0.83,18.12,19.5,4334400,486.953,437284.8
2020/4/30 12:00,0.296857357,0.08,12.59,0.547876656,18.99,20.3,4334400,486.96,442080
2020/4/30 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.967,446875.2
2020/4/30 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.973,451684.8
2020/5/1 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.98,456480
2020/5/1 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.975,457444.8
2020/5/1 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.97,458395.2
2020/5/1 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.965,459360
2020/5/1 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.96,460324.8
2020/5/1 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.955,461275.2
2020/5/2 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4377600,486.95,462240
2020/5/2 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4377600,486.938,459604.8
2020/5/2 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4377600,486.927,456955.2
2020/5/2 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4377600,486.915,454320
2020/5/2 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4377600,486.903,451684.8
2020/5/2 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4377600,486.892,449035.2
2020/5/3 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.88,446400
2020/5/3 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.885,449035.2
2020/5/3 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.89,451684.8
2020/5/3 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.895,454320
2020/5/3 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.9,456955.2
2020/5/3 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.905,459604.8
2020/5/4 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5904000,486.91,462240
2020/5/4 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5904000,486.913,466084.8
2020/5/4 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5904000,486.917,469915.2
2020/5/4 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5904000,486.92,473760
2020/5/4 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5904000,486.923,477604.8
2020/5/4 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5904000,486.927,481435.2
2020/5/5 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4348800,486.93,485280
2020/5/5 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4348800,486.933,492004.8
2020/5/5 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4348800,486.937,498715.2
2020/5/5 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4348800,486.94,505440
2020/5/5 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4348800,486.943,512164.8
2020/5/5 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4348800,486.947,518875.2
2020/5/6 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.95,525600
2020/5/6 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.948,527040
2020/5/6 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.947,528480
2020/5/6 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.945,529920
2020/5/6 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.943,531360
2020/5/6 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.942,532800
2020/5/7 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.94,534240
2020/5/7 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.937,533995.2
2020/5/7 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.933,533764.8
2020/5/7 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.93,533520
2020/5/7 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.927,533275.2
2020/5/7 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4320000,486.923,533044.8
2020/5/8 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.92,532800
2020/5/8 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.918,542880
2020/5/8 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.917,552960
2020/5/8 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.915,563040
2020/5/8 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.913,573120
2020/5/8 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4363200,486.912,583200
2020/5/9 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.91,593280
2020/5/9 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.902,597124.8
2020/5/9 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.893,600955.2
2020/5/9 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.885,604800
2020/5/9 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.877,608644.8
2020/5/9 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,4334400,486.868,612475.2
2020/5/10 0:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5731200,486.86,616320
2020/5/10 4:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5731200,486.858,611035.2
2020/5/10 8:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5731200,486.857,605764.8
2020/5/10 12:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5731200,486.855,600480
2020/5/10 16:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5731200,486.853,595195.2
2020/5/10 20:00,0.262728572,0.074801452,12.05665207,0.329905689,19.00421906,20.49912453,5731200,486.852,589924.8
2020/5/11 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8294400,486.85,584640
2020/5/11 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8294400,486.85,582004.8
2020/5/11 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8294400,486.85,579355.2
2020/5/11 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8294400,486.85,576720
2020/5/11 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8294400,486.85,574084.8
2020/5/11 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8294400,486.85,571435.2
2020/5/12 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8712000,486.85,568800
2020/5/12 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8712000,486.843,564955.2
2020/5/12 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8712000,486.837,561124.8
2020/5/12 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8712000,486.83,557280
2020/5/12 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8712000,486.823,553435.2
2020/5/12 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8712000,486.817,549604.8
2020/5/13 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8856000,486.81,545760
2020/5/13 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8856000,486.813,542635.2
2020/5/13 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8856000,486.817,539524.8
2020/5/13 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8856000,486.82,536400
2020/5/13 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8856000,486.823,533275.2
2020/5/13 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8856000,486.827,530164.8
2020/5/14 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9403200,486.83,527040
2020/5/14 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9403200,486.83,520084.8
2020/5/14 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9403200,486.83,513115.2
2020/5/14 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9403200,486.83,506160
2020/5/14 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9403200,486.83,499204.8
2020/5/14 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9403200,486.83,492235.2
2020/5/15 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9259200,486.83,485280
2020/5/15 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9259200,486.83,481435.2
2020/5/15 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9259200,486.83,477604.8
2020/5/15 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9259200,486.83,473760
2020/5/15 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9259200,486.83,469915.2
2020/5/15 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9259200,486.83,466084.8
2020/5/16 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8913600,486.83,462240
2020/5/16 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8913600,486.837,464875.2
2020/5/16 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8913600,486.843,467524.8
2020/5/16 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8913600,486.85,470160
2020/5/16 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8913600,486.857,472795.2
2020/5/16 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8913600,486.863,475444.8
2020/5/17 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8971200,486.87,478080
2020/5/17 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8971200,486.872,477360
2020/5/17 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8971200,486.873,476640
2020/5/17 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8971200,486.875,475920
2020/5/17 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8971200,486.877,475200
2020/5/17 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8971200,486.878,474480
2020/5/18 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9417600,486.88,473760
2020/5/18 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9417600,486.878,474724.8
2020/5/18 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9417600,486.877,475675.2
2020/5/18 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9417600,486.875,476640
2020/5/18 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9417600,486.873,477604.8
2020/5/18 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,9417600,486.872,478555.2
2020/5/19 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8136000,486.87,479520
2020/5/19 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8136000,486.87,482875.2
2020/5/19 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8136000,486.87,486244.8
2020/5/19 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8136000,486.87,489600
2020/5/19 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8136000,486.87,492955.2
2020/5/19 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,8136000,486.87,496324.8
2020/5/20 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7977600,486.87,499680
2020/5/20 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7977600,486.857,497044.8
2020/5/20 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7977600,486.843,494395.2
2020/5/20 12:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7977600,486.83,491760
2020/5/20 16:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7977600,486.817,489124.8
2020/5/20 20:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7977600,486.803,486475.2
2020/5/21 0:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7185600,486.79,483840
2020/5/21 4:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7185600,486.785,482400
2020/5/21 8:00,0.341112703,0.096229404,12.25255775,0.78749299,17.76586914,19.75295258,7185600,486.78,480960
